video_url,video_id,video_type,question_id,question_type,task_type,question,clips,answer,count_details
,105,sport,1250,A,Enumeration,List all types of championship belts that appeared in the video.,"[0:03:45,0:03:47], [0:08:00,0:08:29], [0:12:53,0:12:56]","World Heavyweight Championship, The People's Champion belt, Undisputed WWE Universal Championship",
,105,sport,1252,B,Enumeration,"List the final consecutive attacks that led to The Rock's victory over Seth Rollins, in chronological order using their move names.","[1:04:22,1:04:25],
[1:04:34,1:04:56]
",Rock Bottom → People's Elbow,
,105,sport,1255,D,Counting,How many times did the text 'FINAL BOSS' appear on screen during The Rock's entrance?,"[0:07:36,0:07:42],  [0:08:14,0:08:15],
[0:08:44,0:08:56], [0:09:10,0:09:11], [0:09:25,0:09:27]
",7,
,105,sport,1256,D,Enumeration,List all colors included in Seth Rollins' entrance attire.,"[0:03:31,0:03:33]","Gold, Black, Blue, Red",
,105,sport,1257,E,Counting,"At the moment the opening bell rang, what was the total number of people in the ring?","[0:16:44,0:16:45]",7,
,105,sport,1258,E,Enumeration,"Towards the end of the match, list all types (colors) of PRIME plastic bottles scattered ringside.","[0:32:42,0:32:46], [0:36:08,0:36:10]",Blue,
,105,sport,1259,F,Counting,"After The Rock interfered with the referee's count, how many pinfall attempts were made in the ring before the match concluded?","[0:51:20,0:51:22], [0:51:59,0:52:02], [0:57:40,0:57:44],
",2,
,105,sport,1253,C,Counting,"During Seth Rollins' entrance music, how many times did the audience sing along to the song?","[0:03:29,0:03:44],
[0:04:04,0:04:18], [0:04:42,0:04:49], [0:05:15,0:05:31],  [0:05:55,0:06:8]",10,
,105,sport,1254,C,Enumeration,List all wrestler nicknames mentioned by the commentator.,"[0:10:51,0:10:52], 
[0:14:56,0:14:58],
[0:24:58,0:24:59],
[0:32:49,0:32:50]
","The Final Boss,The Tribal Chief,The American Nightmare,Seth 'Freakin' Rollins",
https://www.youtube.com/watch?v=ChiLWi-mBvU,106,sport,1261,A,Counting,How many times did The Rock climb the corner post and appeal to the audience?,"
[0:03:51,0:03:55], [0:27:59,0:28:09], [0:29:55,0:30:01], [0:31:06,0:31:14]",4,
,106,sport,1262,A,Enumeration,Please list all types of tag team attacks seen during the match.,"[0:14:16,0:14:21], [0:17:55,0:17:59],  
[0:19:05,0:19:10],
[0:23:50,0:23:52]
","Double-team Irish Whip setup,double-team suplex,Double Brainbuster,double-team flapjack",
,106,sport,1263,B,Counting,How many times did The Rock run back and forth between the ropes just before performing the People's Elbow on The Miz?,"[0:27:25,0:27:33]",2,
,106,sport,1264,B,Enumeration,"Please list The Rock's series of attacks in order, leading up to the match's decisive scene.","[0:26:58,0:27:37]",Spinebuster → People's Elbow,
,106,sport,1267,D,Counting,How many times did The Rock send his opponent into the ropes?,"[0:07:12,0:07:14], [0:09:09,0:09:10], [0:25:28,0:25:29]",3,
,106,sport,1268,D,Enumeration,Please list the types of pants (trunks) worn by the four wrestlers who participated in the match.,"[0:06:08,0:06:12]","The Rock: Black trunks (with silver bull logo), John Cena: Camouflage shorts, The Miz: Black and silver trunks (with ""AWESOME"" logo), R-Truth: Black long pants (with ""R"" and ""TRUTH"" letters)",
,106,sport,1269,E,Counting,What was the maximum number of people in the ring at the same time during the match?,"[0:06:08,0:06:12], [0:23:50,0:23:53]",5,
,106,sport,1270,E,Enumeration,Please list everyone who was in the ring when John Cena was attacking The Miz with an STF near the end of the match.,"[0:22:14,0:22:22]","John Cena, The Miz, R-Truth, The Rock, Referee",
,106,sport,1271,F,Counting,How many times did John Cena lift his opponent in the ring during the latter half of the match (after 15 minutes)?,"[0:21:05,0:21:07], [0:22:28,0:22:30]",2,
,106,sport,1266,C,Enumeration,Please list all the wrestler names chanted by the audience.,"[0:01:33,0:01:38], [0:04:56,0:05:01],","Cena, Rocky",
https://www.youtube.com/watch?v=rA5tSOuv2uc,107,sport,1273,A,Counting,How many times have Dodgers players successfully stolen a base?,"[0:05:14,0:05:16], [0:58:25,0:58:28]",2,
,107,sport,1274,A,Enumeration,Please list all types of plays by which the Dodgers scored.,"[0:06:47,0:06:55],  [0:22:16,0:22:27]
[0:43:16,0:43:24], [0:49:31,0:49:43],  [1:23:29,1:23:43],","Double, Sacrifice fly, Walk, Single hit, Triple, Homerun",
,107,sport,1275,B,Counting,How many pitches were thrown before Shohei Ohtani hit a double in the 1st inning?,"[0:00:35,0:00:38],  [0:00:48,0:00:51],  [0:01:02,0:01:05],  [0:01:14,0:01:17]",4,
,107,sport,1276,B,Enumeration,Please list the sequence of plays from Shohei,"[0:01:40,0:01:51], [0:05:12,0:05:16], [0:06:41,0:06:55]",Double → stolen third base → scored on a sacrifice fly,
,107,sport,1279,D,Counting,How many Dodgers players (including coaches) with clearly visible jersey numbers appear?,"[0:00:00,0:00:19], [0:02:37,0:02:40],  [0:02:46,0:03:08], [0:05:01,0:05:07], [0:09:26,0:09:37], [0:12:09,0:12:14], [0:15:45,0:15:46], [0:17:06,0:17:17], [0:23:40,0:23:51], [0:29:40,0:29:43],  [0:12:09,0:12:11], [0:43:23,0:43:44],  [0:46:57,0:46:57],  [1:41:19,1:41:21],  [1:42:32,1:42:34],  [1:47:09,1:47:09],  [1:49:50,1:49:51], [1:59:01,1:59:02],  [2:00:07,2:00:10]",20,"17, 86, 91, 5, 16, 0, 3, 5, 9, 44, 50, 16, 25, 94, 8, 93, 37, 30, 59, 67, 62"
,107,sport,1280,D,Enumeration,Please list all the jersey numbers of the Dodgers players who got a hit.,"[0:1:40,0:1:51], [0:6:40,0:6:50],  [0:17:57,0:18:04], [0:22:16,0:22:24] 
[0:38:20,0:38:28], [0:46:39,0:46:46], [0:55:24,0:55:31], ","17, 16, 9, 44,25. 3,50",
,107,sport,1282,E,Enumeration,Please list all brand names displayed on the outfield fence.,"[0:00:35,0:00:37], [0:01:40,0:01:42], [0:02:21,0:02:24], [0:03:23,0:03:25], [0:03:55,0:03:57], [0:26:20,0:26:22], [0:34:29,0:34:31], [0:49:37,0:49:39], [0:59:31,0:59:33], [0:39:59,0:40:01]","Cygames, loanDepot park, O2 capsule BOX, NCL, Spectrum Sportsnet, Norwegian Cruise Line, Jersey Mike's Subs, ADT, Ocean Bank, Del Toro Insurance, Multinational, State Farm, PNC BANK, AutoNation, OptiBrand Rx, Miccosukee Casino & Resort, UHealth, Amerant, Budweiser, Sateraito Office, Infroneer, nishikawa, Goya, WernerHoffman.com, WHG, Leon, HeGetsUs.com/LoveLikeJesus, UMPS ARE OUR NEIGHBORS, Mr. Glass",
,107,sport,1283,F,Counting,How many hits did the Dodgers get in 3 instances with runners in scoring position?,"[0:49:31,0:49:43],",1,
,107,sport,1284,F,Enumeration,Please list the jersey numbers of the Marlins players involved in the play where Shohei Ohtani was out at home plate in the 3rd inning.,"[0:49:31,0:49:43]","59,12,28,24",
,107,sport,1277,C,Counting,How many times was the name 'Freeman' mentioned in the commentary?,"[0:03:29,0:03:30], [0:04:05,0:04:06], [0:04:37,0:04:39], [0:06:02,0:06:03], [0:08:30,0:08:34], [0:34:31,0:34:32], [0:46:02,0:46:06], [0:56:05,0:56:07], [0:57:07,0:57:10],  [0:58:46,0:58:47], [1:01:50,1:01:51], [1:16:29,1:16:31], ",12,
,107,sport,1278,C,Enumeration,Please list all the surnames mentioned in the live commentary among the players on the Dodgers' season home run record list displayed at the beginning.,"[0:00:00,0:00:06]",Green,
https://www.youtube.com/watch?v=gMm3EODDb6w,108,sport,1285,A,Counting,How many times have Yankees players struck out?,"[0:04:05,0:04:08], [0:16:00,0:16:03], [0:43:16,0:43:19], [0:57:58,0:58:01]",4,
,108,sport,1286,A,Enumeration,Please list all types of outs recorded by the Dodgers.,"[0:01:00,0:01:03], [0:04:05,0:04:08], [0:07:07,0:07:11], [0:06:01,0:06:07], [0:26:30,0:26:36], [0:34:28,0:34:35]","Lineout, Strikeout, Groundout, Fielder's Choice, Double Play, Flyout",
,108,sport,1287,B,Counting,How many pitches did Gerrit Cole throw before Freddie Freeman hit a triple in the bottom of the 1st inning?,"[0:10:09,0:10:28]",7,
,108,sport,1288,B,Enumeration,Please list the sequence of plays when the Dodgers scored in the bottom of the 4th inning.,"[0:49:57,0:50:09], [0:51:33,0:51:42]",Teoscar Hernández hits a triple to right field -> Will Smith hits a sacrifice fly to right field -> Teoscar Hernández scores,
,108,sport,1291,D,Counting,How many times do Yankees players come to bat in the entire video?,"[0:00:13,0:07:10], [0:11:59,0:16:43], [0:18:01,0:26:36], [0:27:09,0:35:12], [0:35:31,0:40:22], [0:41:02,0:47:23], [0:49:55,0:58:55], [1:00:21,1:06:58], [1:07:42,1:08:31]",27,"25 3x, 22 3x, 99 3x, 27 3x, 13 3x, 48 3x, 11 2x, 28 3x, 24 3x, 45 1x"
,108,sport,1292,D,Enumeration,Please list all the jersey numbers of the Yankees players who batted in this footage.,"[0:00:25,0:00:27], [0:01:41,0:01:42], [0:02:48,0:02:52], [0:04:32,0:04:34], [0:06:37,0:06:41], [0:13:29,0:13:30], [0:16:22,0:16:24], [0:17:54,0:17:56]","25, 22, 99, 27, 13, 48, 28, 24",
,108,sport,1293,E,Counting,"In the bottom of the 1st inning, when Freddie Freeman is on third base, how many Yankees infielders are on defense?","[0:10:30,0:11:15]",4,"24, 13, 11, 25"
,108,sport,1294,E,Enumeration,Please list all company names and brand names displayed on the advertising signboard behind home base.,"[0:00:13,0:00:28], [0:10:31,0:10:38], [0:37:05,0:37:11], [1:40:15,1:40:21], [1:43:22,1:43:28]","CapitalOne, Security Benefit, World Series, Bank of America, Estrella Jalisco, Coca-Cola, Toyo Tires, ANA, Morton, UCLA Health, Daisp JINRO SOJU, Yaamava', Vantelin, Kowa, TAVO, Starlux Airlines, LiUNA!, vividseats, 76, smartwater, blue california, State Farm",
,108,sport,1295,F,Counting,"In the first three innings, how many four-seam fastballs did Yankees pitcher Gerrit Cole throw?","[0:07:40,0:07:42], [0:08:16,0:08:18], [0:08:31,0:08:33], [0:10:10,0:10:12], [0:10:27,0:10:35], [0:10:52,0:10:54], [0:11:05,0:11:07], [0:18:47,0:18:50], [0:20:11,0:20:14], [0:21:03,0:21:06], [0:21:30,0:21:32], [0:22:12,0:22:14], [0:22:30,0:22:32], [0:30:00,0:30:03], [0:30:48,0:30:50], [0:31:10,0:31:12], [0:32:27,0:32:30]",18,
,108,sport,1296,F,Enumeration,Please list all pitches thrown by Dodgers pitcher Jack Flaherty against Yankees batters in the first two innings.,"[0:00:14,0:00:16], [0:00:45,0:00:47], [0:01:43,0:01:47]","Four-Seam Fastball, Slider, Knuckle Curve",
,108,sport,1289,C,Counting,How many times does Dodgers manager Dave Roberts appear being interviewed in the video?,"[0:28:54,0:29:11]",1,
,108,sport,1290,C,Enumeration,Please list the good points of Jack Flaherty that Manager Dave Roberts mentioned in an interview.,"[0:28:54,0:29:11]","Pitch execution, Good stuff, In complete control, Made a big pitch to Soto, Good spin, Fastball is playing up",
https://www.youtube.com/watch?v=gyM3uPKpH1Q,109,tv,1297,A,Counting,How many times was the Golden Buzzer pressed in total?,"
[0:13:11,0:13:18], [0:51:21,0:51:25]",2,
,109,tv,1298,A,Enumeration,List the types of performances that received the Golden Buzzer.,"
[0:12:11,0:13:14], [0:51:21,0:51:25]","singing, sing and dance",
,109,tv,1299,B,Counting,"In dance team GRV's performance, how many times did members appear from under the desk?","[0:02:21,0:02:28]",2,
,109,tv,1300,B,Enumeration,"After singer Anna Wilson was stopped by the judges, list the interactions with the judges in chronological order until she was allowed to sing a second song.","[0:24:28,0:24:35], [0:24:51,0:25:04]
","Simon stops the performance → Simon asks if there's a second song → Anna replies she has ""My Church"" → Simon encourages her to sing that song",
,109,tv,1303,D,Counting,How many performers wearing cowboy hats appeared?,"[0:45:11,0:45:15]",4,
,109,tv,1304,D,Enumeration,List all the group names of performers who received a standing ovation from all four judges.,"[0:11:35,0:11:37],  [0:48:55,0:48:56]","The Boykinz,Jessica Sanchez",
,109,tv,1305,E,Counting,What was the maximum number of white cups simultaneously placed on the judges' table?,"[0:00:27,0:00:27]",3,
,109,tv,1306,E,Enumeration,List all the instruments that were on stage during Jessica Sanchez's performance.,"[0:09:00,0:09:02]","Drum set,Piano Keyboard,guitar",
,109,tv,1307,F,Counting,"During dance team GRV's performance, while they were using a desk as a prop, how many times did judge Howie press the red buzzer?","[0:03:04,0:03:04]",1,
,109,tv,1308,F,Enumeration,List the name of the performer who was allowed to sing again after judge Simon stopped their performance once.,"[0:24:28,0:25:03]",Anna Wilson,
,109,tv,1301,C,Counting,How many times did the red buzzer sound during the performance?,"[0:03:04,0:03:04], [0:54:27,0:54:28], [0:54:35,0:54:39]
",4,
,109,tv,1302,C,Enumeration,List all the occupations mentioned by dance team GRV members during their self-introduction.,"[0:00:14,0:00:17]","Nurse, Engineer",
https://www.youtube.com/watch?v=4FLuGVwu-IU,111,tv,1321,A,Counting,"In the entire video, how many performances had all judges turn their chairs?","[0:00:45,0:01:40], [0:09:11,0:10:00],  [0:19:50,0:20:48], [0:26:58,0:27:07]",4,"Homegrown,Trio Viva, Impulso Tenor,Demode Queartet"
,111,tv,1322,A,Enumeration,List all types of performer group configurations appearing in the video.,"[0:30:11,0:30:13], [0:01:42,0:01:44], [0:00:00,0:00:02], [0:25:41,0:25:43], [0:21:22,0:21:24]","Solo, Duo, Trio, Quartet, Quintet",
,111,tv,1323,B,Counting,"In the opening performance, after Joe Jonas turned his chair, how many judges turned?","[0:00:53,0:01:03], 
[0:01:34,0:01:40]
",3,"Delta,Kelly,Boy George"
,111,tv,1324,B,Enumeration,"For the opening group ""Homegrown"", list the order in which the judges turned their chairs.","[0:00:45,0:01:03], 
[0:01:34,0:01:40]",Joe → Delta → Kelly → Boy George,
,111,tv,1327,D,Counting,How many performers wearing glasses appear?,"[0:17:51,0:17:53],
[0:23:01,0:23:03],
[0:36:28,0:36:33],",3,
,111,tv,1328,D,Enumeration,List the types of instruments played by performers on stage.,"[0:00:15,0:00:16], [0:21:22,0:21:30], [0:34:49,0:34:51]","Acoustic Guitar, Bandura, Cajon, Triangle, Keyboard",
,111,tv,1329,E,Counting,What was the maximum number of people simultaneously on stage in one scene (including band members)?,"
[0:36:13,0:36:15]",8,
,111,tv,1330,E,Enumeration,List the colors of the jackets worn by the judges appearing in the video.,"
[0:00:18,0:00:19], [0:00:12,0:00:14], [0:01:44,0:01:47],  [0:01:53,0:01:54],  [0:26:22,0:26:23]","White, Navy, Black, Gray,  Red",
,111,tv,1331,F,Counting,"In the first half of the video (up to 20 minutes 24 seconds), how many times did a judge wearing a hat turn their chair?","[0:01:35,0:01:36], [0:08:12,0:08:20], ",2,
,111,tv,1332,F,Enumeration,List the performers for whom at least one judge turned their chair within the last 10 seconds of their performance clip.,List the performers for whom at least one judge turned their chair within the last 10 seconds of their performance clip.,"Homegrown,Belle Voci, Die Ladys",
,111,tv,1325,C,Counting,"In the first 2 minutes of the video, how many times can you hear the buzzer sound when a judge presses the button?","[0:00:45,0:01:03], 
[0:01:38,0:01:40]",4,
,111,tv,1326,C,Enumeration,List 5 song titles displayed as captions on the screen.,"[0:00:02,0:00:04], [0:01:48,0:01:50], [0:03:24,0:03:26], [0:07:31,0:07:33], [0:09:07,0:09:09","FAST CAR, DEEPER WELL, Young And Beautiful, Échame La Culpa, Wings",
https://www.youtube.com/watch?v=tqlC_JGPSlk,112,documentary,1333,A,Counting,How many active volcanoes appear in this video?,"[0:00:52,0:00:55],  [0:20:32,0:20:35], [0:39:31,0:39:35]",3,"Ambrym Vanuatu,Mount Etna,Ol Doinyo Lengai"
,112,documentary,1334,A,Enumeration,List all the different types of volcanic activity seen throughout the video.,"[0:03:12,0:03:20], [0:18:18,0:18:20], [0:20:57,0:21:09], [0:33:47,0:34:55], [0:06:32,0:06:37], [0:17:44,0:17:56]","Lava lake, Explosive eruption, Lava fountain, Gas/steam emission, Fissure eruption, Ejection of volcanic bombs",
,112,documentary,1335,B,Counting,How many team members were reviewing the recovered drone footage on a tablet after the eruption at Fuego Volcano?,"[0:19:06,0:19:08]",5,
,112,documentary,1336,B,Enumeration,List the main preparation steps for the expedition team in chronological order before descending into the crater of Marum Volcano.,"
[0:01:06,0:02:00], ",Camp setup → Weather waiting → Equipment preparation → Protective gear donning → Rope descent,
,112,documentary,1340,D,Enumeration,List all the colors of protective helmets worn by the explorers throughout the video.,"[0:01:20,0:01:22], [0:33:33,0:33:35], ","Red, Yellow, Orange, Lime green,",
,112,documentary,1341,E,Counting,What is the maximum number of yellow tents set up at the Marum Volcano campsite?,"[0:01:06,0:01:09], ",4,
,112,documentary,1342,E,Enumeration,List all types of vehicles used by the expedition team.,"
[0:00:51,0:00:55], [0:05:23,0:05:27],","Airplane, Helicopter, Boat",
